127.0.0.1 - - [04/Apr/2023:19:11:49 +0530] "GET /phpmyadmin/ HTTP/1.1" 200 2468
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/css/slicknav.css HTTP/1.1" 200 5732
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/css/bootstrap.min.css HTTP/1.1" 200 140936
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/css/slick.css HTTP/1.1" 200 1776
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/css/magnific-popup.css HTTP/1.1" 200 6951
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/css/themify-icons.css HTTP/1.1" 200 16452
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/css/nice-select.css HTTP/1.1" 200 4007
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/css/fontawesome-all.min.css HTTP/1.1" 200 34680
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/css/style.css HTTP/1.1" 200 95705
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/js/vendor/modernizr-3.5.0.min.js HTTP/1.1" 200 8636
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/js/popper.min.js HTTP/1.1" 200 19188
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/js/jquery.slicknav.min.js HTTP/1.1" 200 8415
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/js/bootstrap.min.js HTTP/1.1" 200 48944
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/js/owl.carousel.min.js HTTP/1.1" 200 42766
127.0.0.1 - - [04/Apr/2023:19:17:58 +0530] "GET /client_fingerprint/assets/js/vendor/jquery-1.12.4.min.js HTTP/1.1" 200 97163
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/slick.min.js HTTP/1.1" 200 42863
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/wow.min.js HTTP/1.1" 200 8415
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/animated.headline.js HTTP/1.1" 200 5532
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/jquery.nice-select.min.js HTTP/1.1" 200 2942
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/jquery.magnific-popup.js HTTP/1.1" 200 20216
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/img/hero/top-left-shape.png HTTP/1.1" 200 417
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/img/logo/logo.png HTTP/1.1" 200 1925
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/img/hero/right-top-shape.png HTTP/1.1" 200 334
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/img/hero/hero_right.png HTTP/1.1" 200 178366
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/jquery.sticky.js HTTP/1.1" 200 10085
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/contact.js HTTP/1.1" 200 3024
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/jquery.form.js HTTP/1.1" 200 41095
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/mail-script.js HTTP/1.1" 200 1230
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/jquery.ajaxchimp.min.js HTTP/1.1" 200 4820
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/jquery.validate.min.js HTTP/1.1" 200 21068
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/plugins.js HTTP/1.1" 200 760
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/js/main.js HTTP/1.1" 200 5071
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/img/hero/left-botom-shape.png HTTP/1.1" 200 601
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/img/gallery/visit_bg.jpg HTTP/1.1" 200 70711
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/img/logo/logo2_footer.png HTTP/1.1" 200 2055
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/img/gallery/footer_bg.jpg HTTP/1.1" 200 412723
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/fonts/fa-brands-400.woff2 HTTP/1.1" 200 54420
127.0.0.1 - - [04/Apr/2023:19:17:59 +0530] "GET /client_fingerprint/assets/fonts/fa-solid-900.woff2 HTTP/1.1" 200 38784
127.0.0.1 - - [04/Apr/2023:19:18:00 +0530] "GET /client_fingerprint/assets/img/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [04/Apr/2023:19:18:00 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:34:34 +0530] "GET / HTTP/1.1" 200 4050
127.0.0.1 - - [04/Apr/2023:19:34:34 +0530] "GET /index.php?img=gifLogo HTTP/1.1" 200 5172
127.0.0.1 - - [04/Apr/2023:19:34:34 +0530] "GET /index.php?img=pngPlugin HTTP/1.1" 200 548
127.0.0.1 - - [04/Apr/2023:19:34:34 +0530] "GET /index.php?img=pngWrench HTTP/1.1" 200 741
127.0.0.1 - - [04/Apr/2023:19:34:35 +0530] "GET /index.php?img=pngFolder HTTP/1.1" 200 850
127.0.0.1 - - [04/Apr/2023:19:34:35 +0530] "GET /index.php?img=pngFolderGo HTTP/1.1" 200 694
127.0.0.1 - - [04/Apr/2023:19:34:43 +0530] "GET /client_fingerprint/ HTTP/1.1" 200 23062
127.0.0.1 - - [04/Apr/2023:19:34:45 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:34:54 +0530] "GET /client_fingerprint/register.php HTTP/1.1" 200 18865
127.0.0.1 - - [04/Apr/2023:19:34:55 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:35:25 +0530] "POST /client_fingerprint/register.php HTTP/1.1" 200 19294
127.0.0.1 - - [04/Apr/2023:19:35:26 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:35:28 +0530] "GET /client_fingerprint/add_finger.php?id=3 HTTP/1.1" 200 18590
127.0.0.1 - - [04/Apr/2023:19:35:29 +0530] "GET /client_fingerprint/assets/img/gallery/fing.jpg HTTP/1.1" 200 70604
127.0.0.1 - - [04/Apr/2023:19:35:29 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:36:01 +0530] "POST /client_fingerprint/add_finger.php?id=3 HTTP/1.1" 200 18690
127.0.0.1 - - [04/Apr/2023:19:36:02 +0530] "GET /client_fingerprint/add_finger.php?act=success&id=3 HTTP/1.1" 200 18911
127.0.0.1 - - [04/Apr/2023:19:36:02 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:36:05 +0530] "GET /client_fingerprint/index.php HTTP/1.1" 200 23062
127.0.0.1 - - [04/Apr/2023:19:36:05 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:37:26 +0530] "POST /client_fingerprint/index.php HTTP/1.1" 302 23062
127.0.0.1 - - [04/Apr/2023:19:37:26 +0530] "GET /client_fingerprint/owner_home.php HTTP/1.1" 200 17972
127.0.0.1 - - [04/Apr/2023:19:37:27 +0530] "GET /client_fingerprint/upform.php HTTP/1.1" 200 698
127.0.0.1 - - [04/Apr/2023:19:37:27 +0530] "GET /client_fingerprint/assets/img/gallery/upimg1.jpg HTTP/1.1" 200 35936
127.0.0.1 - - [04/Apr/2023:19:37:27 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:39:44 +0530] "GET /client_fingerprint/upload_file.php?fname=F263F1doc.txt&uname=alex&keyword=file&fsize=1476 HTTP/1.1" 200 104
127.0.0.1 - - [04/Apr/2023:19:39:45 +0530] "GET /client_fingerprint/owner_finger_verify.php?fid=12 HTTP/1.1" 200 18693
127.0.0.1 - - [04/Apr/2023:19:39:46 +0530] "GET /client_fingerprint/assets/img/gallery/fing2.jpg HTTP/1.1" 200 135004
127.0.0.1 - - [04/Apr/2023:19:39:46 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:40:09 +0530] "POST /client_fingerprint/owner_finger_verify.php?fid=12 HTTP/1.1" 200 18809
127.0.0.1 - - [04/Apr/2023:19:40:10 +0530] "GET /client_fingerprint/owner_finger_verify.php?act=wrong&fid=12 HTTP/1.1" 200 18742
127.0.0.1 - - [04/Apr/2023:19:40:10 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:40:20 +0530] "POST /client_fingerprint/owner_finger_verify.php?act=wrong&fid=12 HTTP/1.1" 200 18839
127.0.0.1 - - [04/Apr/2023:19:40:20 +0530] "GET /client_fingerprint/verify_enc.php?fid=12 HTTP/1.1" 200 231
127.0.0.1 - - [04/Apr/2023:19:40:20 +0530] "GET /favicon.ico HTTP/1.1" 404 209
127.0.0.1 - - [04/Apr/2023:19:40:23 +0530] "GET /client_fingerprint/owner_files.php HTTP/1.1" 200 18666
127.0.0.1 - - [04/Apr/2023:19:40:24 +0530] "GET /client_fingerprint/assets/img/gallery/img_txt.jpg HTTP/1.1" 200 3433
127.0.0.1 - - [04/Apr/2023:19:40:24 +0530] "GET /client_fingerprint/assets/img/gallery/showfile.jpg HTTP/1.1" 200 56998
127.0.0.1 - - [04/Apr/2023:19:40:24 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:40:31 +0530] "GET /client_fingerprint/reg_user.php HTTP/1.1" 200 18056
127.0.0.1 - - [04/Apr/2023:19:40:31 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:41:09 +0530] "POST /client_fingerprint/reg_user.php HTTP/1.1" 200 19194
127.0.0.1 - - [04/Apr/2023:19:41:12 +0530] "GET /client_fingerprint/add_finger2.php?id=4 HTTP/1.1" 200 18794
127.0.0.1 - - [04/Apr/2023:19:41:13 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:41:40 +0530] "POST /client_fingerprint/add_finger2.php?id=4 HTTP/1.1" 200 18895
127.0.0.1 - - [04/Apr/2023:19:41:41 +0530] "GET /client_fingerprint/add_finger2.php?act=success&id=4 HTTP/1.1" 200 19042
127.0.0.1 - - [04/Apr/2023:19:41:41 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:41:41 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:41:44 +0530] "GET /client_fingerprint/owner_home.php HTTP/1.1" 200 17972
127.0.0.1 - - [04/Apr/2023:19:41:44 +0530] "GET /client_fingerprint/upform.php HTTP/1.1" 200 698
127.0.0.1 - - [04/Apr/2023:19:41:44 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:41:50 +0530] "GET /client_fingerprint/owner_files.php HTTP/1.1" 200 18666
127.0.0.1 - - [04/Apr/2023:19:41:51 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:41:55 +0530] "GET /client_fingerprint/file_access.php?fid=12 HTTP/1.1" 200 17432
127.0.0.1 - - [04/Apr/2023:19:41:56 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:42:09 +0530] "POST /client_fingerprint/file_access.php?fid=12 HTTP/1.1" 200 18108
127.0.0.1 - - [04/Apr/2023:19:42:09 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:42:15 +0530] "GET /client_fingerprint/logout.php HTTP/1.1" 302 -
127.0.0.1 - - [04/Apr/2023:19:42:15 +0530] "GET /client_fingerprint/index.php HTTP/1.1" 200 23062
127.0.0.1 - - [04/Apr/2023:19:42:16 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:42:17 +0530] "GET /client_fingerprint/login_user.php HTTP/1.1" 200 22924
127.0.0.1 - - [04/Apr/2023:19:42:17 +0530] "GET /client_fingerprint/assets/img/gallery/cluser.jpg HTTP/1.1" 200 27438
127.0.0.1 - - [04/Apr/2023:19:42:17 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:42:26 +0530] "POST /client_fingerprint/login_user.php HTTP/1.1" 302 22924
127.0.0.1 - - [04/Apr/2023:19:42:26 +0530] "GET /client_fingerprint/user_home.php HTTP/1.1" 200 17680
127.0.0.1 - - [04/Apr/2023:19:42:27 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:42:34 +0530] "GET /client_fingerprint/user_decrypt.php?fid=12 HTTP/1.1" 200 18515
127.0.0.1 - - [04/Apr/2023:19:42:34 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:42:41 +0530] "POST /client_fingerprint/user_decrypt.php?fid=12 HTTP/1.1" 200 18612
127.0.0.1 - - [04/Apr/2023:19:42:41 +0530] "GET /client_fingerprint/verify_dec.php?fid=12 HTTP/1.1" 200 116
127.0.0.1 - - [04/Apr/2023:19:42:45 +0530] "GET /client_fingerprint/download.php?file1=F263F1doc.txt&folder1=down HTTP/1.1" 200 1476
127.0.0.1 - - [04/Apr/2023:19:47:09 +0530] "GET / HTTP/1.1" 200 4050
127.0.0.1 - - [04/Apr/2023:19:47:09 +0530] "GET /index.php?img=gifLogo HTTP/1.1" 200 5172
127.0.0.1 - - [04/Apr/2023:19:47:09 +0530] "GET /index.php?img=pngWrench HTTP/1.1" 200 741
127.0.0.1 - - [04/Apr/2023:19:47:09 +0530] "GET /index.php?img=pngPlugin HTTP/1.1" 200 548
127.0.0.1 - - [04/Apr/2023:19:47:10 +0530] "GET /index.php?img=pngFolder HTTP/1.1" 200 850
127.0.0.1 - - [04/Apr/2023:19:47:10 +0530] "GET /index.php?img=pngFolderGo HTTP/1.1" 200 694
127.0.0.1 - - [04/Apr/2023:19:47:42 +0530] "GET /client_fingerprint/ HTTP/1.1" 200 23062
127.0.0.1 - - [04/Apr/2023:19:47:43 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:48:00 +0530] "GET /client_fingerprint/register.php HTTP/1.1" 200 18865
127.0.0.1 - - [04/Apr/2023:19:48:01 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:48:41 +0530] "POST /client_fingerprint/register.php HTTP/1.1" 200 19294
127.0.0.1 - - [04/Apr/2023:19:48:41 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:48:44 +0530] "GET /client_fingerprint/add_finger.php?id=5 HTTP/1.1" 200 18590
127.0.0.1 - - [04/Apr/2023:19:48:44 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:49:07 +0530] "POST /client_fingerprint/add_finger.php?id=5 HTTP/1.1" 200 18690
127.0.0.1 - - [04/Apr/2023:19:49:08 +0530] "GET /client_fingerprint/add_finger.php?act=success&id=5 HTTP/1.1" 200 18911
127.0.0.1 - - [04/Apr/2023:19:49:08 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:49:11 +0530] "GET /client_fingerprint/index.php HTTP/1.1" 200 23062
127.0.0.1 - - [04/Apr/2023:19:49:11 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
127.0.0.1 - - [04/Apr/2023:19:49:29 +0530] "POST /client_fingerprint/index.php HTTP/1.1" 302 23062
127.0.0.1 - - [04/Apr/2023:19:49:29 +0530] "GET /client_fingerprint/owner_home.php HTTP/1.1" 200 17973
127.0.0.1 - - [04/Apr/2023:19:49:29 +0530] "GET /client_fingerprint/upform.php HTTP/1.1" 200 699
127.0.0.1 - - [04/Apr/2023:19:49:30 +0530] "GET /client_fingerprint/site.webmanifest HTTP/1.1" 404 233
